master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s6a_042_069,S6a,042/069,ポケモン,超,スナバァ,C,E,
s6a_043_069,S6a,043/069,ポケモン,超,シロデスナ,U,E,
s6a_044_069,S6a,044/069,ポケモン,超,マーシャドー,R,E,
s6a_045_069,S6a,045/069,ポケモン,超,イエッサン,C,E,
s6a_046_069,S6a,046/069,ポケモン,闘,ヤンチャム,C,E,
s6a_047_069,S6a,047/069,ポケモン,悪,ブラッキーV,RR,E,
s6a_048_069,S6a,048/069,ポケモン,悪,ブラッキーVMAX,RRR,E,
s6a_049_069,S6a,049/069,ポケモン,悪,ゾロア,C,E,
s6a_050_069,S6a,050/069,ポケモン,悪,ゾロアーク,R,E,
s6a_051_069,S6a,051/069,ポケモン,悪,ゴロンダ,C,E,
s6a_052_069,S6a,052/069,ポケモン,悪,ベロバー,C,E,
s6a_053_069,S6a,053/069,ポケモン,悪,ギモー,U,E,
s6a_054_069,S6a,054/069,ポケモン,悪,オーロンゲ,R,E,
s6a_055_069,S6a,055/069,ポケモン,無,ニャース,C,E,
s6a_056_069,S6a,056/069,ポケモン,無,ペルシアン,U,E,
s6a_057_069,S6a,057/069,ポケモン,無,ガルーラ,U,E,
s6a_058_069,S6a,058/069,ポケモン,無,イーブイ,C,E,
s6a_059_069,S6a,059/069,ポケモン,無,ドーブル,C,E,
s6a_060_069,S6a,060/069,トレーナーズ,グッズ,ぐんぐんシェイク,U,E,
s6a_061_069,S6a,061/069,トレーナーズ,グッズ,ドリームボール,U,E,
s6a_062_069,S6a,062/069,トレーナーズ,ポケモンのどうぐ,エレメンタルバッジ,U,E,
s6a_063_069,S6a,063/069,トレーナーズ,ポケモンのどうぐ,スノーリーフバッジ,U,E,
s6a_064_069,S6a,064/069,トレーナーズ,ポケモンのどうぐ,月と太陽のバッジ,U,E,
s6a_065_069,S6a,065/069,トレーナーズ,ポケモンのどうぐ,リボンバッジ,U,E,
s6a_066_069,S6a,066/069,トレーナーズ,サポート,アロマなおねえさん,U,E,
s6a_067_069,S6a,067/069,トレーナーズ,サポート,マクワ,U,E,
s6a_068_069,S6a,068/069,トレーナーズ,スタジアム,ファッションモール,U,E,
s6a_069_069,S6a,069/069,エネルギー,無,トレジャーエネルギー,U,E,
s6a_070_069,S6a,070/069,ポケモン,草,リーフィアV,SR,E,
s6a_071_069,S6a,071/069,ポケモン,草,リーフィアV,SR,E,
s6a_072_069,S6a,072/069,ポケモン,炎,ブースターV,SR,E,
s6a_073_069,S6a,073/069,ポケモン,炎,ブースターV,SR,E,
s6a_074_069,S6a,074/069,ポケモン,水,シャワーズV,SR,E,
s6a_075_069,S6a,075/069,ポケモン,水,シャワーズV,SR,E,
s6a_076_069,S6a,076/069,ポケモン,水,グレイシアV,SR,E,
s6a_077_069,S6a,077/069,ポケモン,水,グレイシアV,SR,E,
s6a_078_069,S6a,078/069,ポケモン,雷,サンダースV,SR,E,
s6a_079_069,S6a,079/069,ポケモン,雷,サンダースV,SR,E,
s6a_080_069,S6a,080/069,ポケモン,超,エーフィV,SR,E,
s6a_081_069,S6a,081/069,ポケモン,超,エーフィV,SR,E,
s6a_082_069,S6a,082/069,ポケモン,超,ニンフィアV,SR,E,
s6a_083_069,S6a,083/069,ポケモン,超,ニンフィアV,SR,E,
s6a_084_069,S6a,084/069,ポケモン,悪,ブラッキーV,SR,E,
s6a_085_069,S6a,085/069,ポケモン,悪,ブラッキーV,SR,E,
s6a_086_069,S6a,086/069,トレーナーズ,グッズ,アロマなおねえさん,SR,E,
s6a_087_069,S6a,087/069,トレーナーズ,サポート,マクワ,SR,E,
s6a_088_069,S6a,088/069,ポケモン,草,リーフィアVMAX,HR,E,
s6a_089_069,S6a,089/069,ポケモン,草,リーフィアVMAX,HR,E,
s6a_090_069,S6a,090/069,ポケモン,水,グレイシアVMAX,HR,E,
s6a_091_069,S6a,091/069,ポケモン,水,グレイシアVMAX,HR,E,
s6a_092_069,S6a,092/069,ポケモン,超,ニンフィアVMAX,HR,E,
s6a_093_069,S6a,093/069,ポケモン,超,ニンフィアVMAX,HR,E,
s6a_094_069,S6a,094/069,ポケモン,悪,ブラッキーVMAX,HR,E,
s6a_095_069,S6a,095/069,ポケモン,悪,ブラッキーVMAX,HR,E,
s6a_096_069,S6a,096/069,トレーナーズ,グッズ,アロマなおねえさん,HR,E,
s6a_097_069,S6a,097/069,トレーナーズ,サポート,マクワ,HR,E,
s6a_098_069,S6a,098/069,ポケモン,水,インテレオン,UR,E,
s6a_099_069,S6a,099/069,トレーナーズ,グッズ,ぐんぐんシェイク,UR,E,
s6a_100_069,S6a,100/069,トレーナーズ,スタジアム,ターフスタジアム,UR,D,
s6a_101_069,S6a,101/069,エネルギー,悪,基本悪エネルギー,UR,,
