master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s5r_035_070,S5R,035/070,ポケモン,超,ネンドール,U,E,False
s5r_036_070,S5R,036/070,ポケモン,超,ネクロズマV,RR,E,False
s5r_037_070,S5R,037/070,ポケモン,超,レドームシ,U,E,False
s5r_038_070,S5R,038/070,ポケモン,超,イオルブ,R,E,False
s5r_039_070,S5R,039/070,ポケモン,闘,イワーク,C,E,False
s5r_040_070,S5R,040/070,ポケモン,闘,カラカラ,C,E,False
s5r_041_070,S5R,041/070,ポケモン,闘,ガラガラ,U,E,False
s5r_042_070,S5R,042/070,ポケモン,闘,ドッコラー,C,E,False
s5r_043_070,S5R,043/070,ポケモン,闘,ドテッコツ,C,E,False
s5r_044_070,S5R,044/070,ポケモン,闘,ローブシン,U,E,False
s5r_045_070,S5R,045/070,ポケモン,闘,コジョフー,C,E,False
s5r_046_070,S5R,046/070,ポケモン,闘,コジョンド,U,E,False
s5r_047_070,S5R,047/070,ポケモン,闘,スナヘビ,C,E,False
s5r_048_070,S5R,048/070,ポケモン,闘,サダイジャ,R,E,False
s5r_049_070,S5R,049/070,ポケモン,闘,タイレーツ,U,E,False
s5r_050_070,S5R,050/070,ポケモン,闘,れんげきウーラオスV,RR,E,False
s5r_051_070,S5R,051/070,ポケモン,闘,れんげきウーラオスVMAX,RRR,E,False
s5r_052_070,S5R,052/070,ポケモン,鋼,ハガネール,R,E,False
s5r_053_070,S5R,053/070,ポケモン,鋼,コマタナ,C,E,False
s5r_054_070,S5R,054/070,ポケモン,鋼,キリキザン,C,E,False
s5r_055_070,S5R,055/070,ポケモン,鋼,アーマーガアV,RR,E,False
s5r_056_070,S5R,056/070,ポケモン,鋼,アーマーガアVMAX,RRR,E,False
s5r_057_070,S5R,057/070,ポケモン,無,ニャルマー,C,E,False
s5r_058_070,S5R,058/070,ポケモン,無,ブニャット,C,E,False
s5r_059_070,S5R,059/070,ポケモン,無,バッフロン,C,E,False
s5r_060_070,S5R,060/070,ポケモン,無,イエッサン,C,E,False
s5r_061_070,S5R,061/070,トレーナーズ,グッズ,うねりの扇,U,E,False
s5r_062_070,S5R,062/070,トレーナーズ,グッズ,エネルギーリサイクル,U,E,False
s5r_063_070,S5R,063/070,トレーナーズ,グッズ,レベルボール,U,E,False
s5r_064_070,S5R,064/070,トレーナーズ,ポケモンのどうぐ,ツールジャマー,U,E,False
s5r_065_070,S5R,065/070,トレーナーズ,ポケモンのどうぐ,れんげきの巻物 渦の巻,U,E,False
s5r_066_070,S5R,066/070,トレーナーズ,サポート,コルニの気合い,U,E,False
s5r_067_070,S5R,067/070,トレーナーズ,サポート,マスタード れんげきのかた,U,E,False
s5r_068_070,S5R,068/070,トレーナーズ,サポート,モミ,U,E,False
s5r_069_070,S5R,069/070,トレーナーズ,スタジアム,みずの塔,U,E,False
s5r_070_070,S5R,070/070,エネルギー,水闘,れんげきエネルギー,U,E,False
s5r_071_070,S5R,071/070,ポケモン,草,コロトックV,SR,E,False
s5r_072_070,S5R,072/070,ポケモン,炎,ビクティニV,SR,E,False
s5r_073_070,S5R,073/070,ポケモン,水,エンペルトV,SR,E,False
s5r_074_070,S5R,074/070,ポケモン,水,エンペルトV,SR,E,False
s5r_075_070,S5R,075/070,ポケモン,超,ネクロズマV,SR,E,False
s5r_076_070,S5R,076/070,ポケモン,闘,れんげきウーラオスV,SR,E,False
s5r_077_070,S5R,077/070,ポケモン,闘,れんげきウーラオスV,SR,E,False
s5r_078_070,S5R,078/070,ポケモン,鋼,アーマーガアV,SR,E,False
s5r_079_070,S5R,079/070,トレーナーズ,サポート,コルニの気合い,SR,E,False
s5r_080_070,S5R,080/070,トレーナーズ,サポート,マスタード れんげきのかた,SR,E,False
s5r_081_070,S5R,081/070,トレーナーズ,サポート,モミ,SR,E,False
s5r_082_070,S5R,082/070,ポケモン,炎,ビクティニVMAX,HR,E,False
s5r_083_070,S5R,083/070,ポケモン,闘,れんげきウーラオスVMAX,HR,E,False
s5r_084_070,S5R,084/070,ポケモン,闘,れんげきウーラオスVMAX,HR,E,False
s5r_085_070,S5R,085/070,ポケモン,鋼,アーマーガアVMAX,HR,E,False
s5r_086_070,S5R,086/070,トレーナーズ,サポート,コルニの気合い,HR,E,False
s5r_087_070,S5R,087/070,トレーナーズ,サポート,マスタード れんげきのかた,HR,E,False
s5r_088_070,S5R,088/070,トレーナーズ,サポート,モミ,HR,E,False
s5r_089_070,S5R,089/070,ポケモン,水,オクタン,UR,E,False
s5r_090_070,S5R,090/070,トレーナーズ,グッズ,レベルボール,UR,E,False
s5r_091_070,S5R,091/070,エネルギー,水闘,れんげきエネルギー,UR,E,False
