master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s7r_038_067,S7R,038/067,ポケモン,闘,ネンドール,U,E,
s7r_039_067,S7R,039/067,ポケモン,闘,ランドロス,R,E,
s7r_040_067,S7R,040/067,ポケモン,闘,ヌイコグマ,C,E,
s7r_041_067,S7R,041/067,ポケモン,闘,キテルグマ,U,E,
s7r_042_067,S7R,042/067,ポケモン,竜,カイリューV,RR,E,
s7r_043_067,S7R,043/067,ポケモン,竜,タツベイ,C,E,
s7r_044_067,S7R,044/067,ポケモン,竜,コモルー,C,E,
s7r_045_067,S7R,045/067,ポケモン,竜,ボーマンダ,R,E,
s7r_046_067,S7R,046/067,ポケモン,竜,レックウザV,RR,E,
s7r_047_067,S7R,047/067,ポケモン,竜,レックウザVMAX,RRR,E,
s7r_048_067,S7R,048/067,ポケモン,竜,ジガルデ,R,E,
s7r_049_067,S7R,049/067,ポケモン,竜,バクガメス,U,E,
s7r_050_067,S7R,050/067,ポケモン,竜,アップリュー,U,E,
s7r_051_067,S7R,051/067,ポケモン,竜,タルップル,U,E,
s7r_052_067,S7R,052/067,ポケモン,竜,レジドラゴ,R,E,
s7r_053_067,S7R,053/067,ポケモン,無,ラッキー,C,E,
s7r_054_067,S7R,054/067,ポケモン,無,ハピナス,U,E,
s7r_055_067,S7R,055/067,ポケモン,無,オドシシ,C,E,
s7r_056_067,S7R,056/067,トレーナーズ,グッズ,当たりつきアイス,U,E,
s7r_057_067,S7R,057/067,トレーナーズ,グッズ,スーパーボール,U,F,
s7r_058_067,S7R,058/067,トレーナーズ,グッズ,トイキャッチャー,U,E,
s7r_059_067,S7R,059/067,トレーナーズ,グッズ,ポケモンいれかえ,U,F,
s7r_060_067,S7R,060/067,トレーナーズ,ポケモンのどうぐ,ゴムのグローブ,U,E,
s7r_061_067,S7R,061/067,トレーナーズ,ポケモンのどうぐ,れいかいのお面,U,E,
s7r_062_067,S7R,062/067,トレーナーズ,ポケモンのどうぐ,れんげきの巻物 飛竜の巻,U,E,
s7r_063_067,S7R,063/067,トレーナーズ,サポート,サナ,C,E,
s7r_064_067,S7R,064/067,トレーナーズ,サポート,スクールボーイ,C,E,
s7r_065_067,S7R,065/067,トレーナーズ,サポート,ヒガナの決意,U,E,
s7r_066_067,S7R,066/067,トレーナーズ,スタジアム,嵐の山脈,U,E,
s7r_067_067,S7R,067/067,エネルギー,無,オーロラエネルギー,U,D,
s7r_068_067,S7R,068/067,ポケモン,草,オーロットV,SR,E,
s7r_069_067,S7R,069/067,ポケモン,炎,ウルガモスV,SR,E,
s7r_070_067,S7R,070/067,ポケモン,水,ギャラドスV,SR,E,
s7r_071_067,S7R,071/067,ポケモン,闘,チャーレムV,SR,E,
s7r_072_067,S7R,072/067,ポケモン,闘,チャーレムV,SR,E,
s7r_073_067,S7R,073/067,ポケモン,竜,カイリューV,SR,E,
s7r_074_067,S7R,074/067,ポケモン,竜,カイリューV,SR,E,
s7r_075_067,S7R,075/067,ポケモン,竜,レックウザV,SR,E,
s7r_076_067,S7R,076/067,ポケモン,竜,レックウザV,SR,E,
s7r_077_067,S7R,077/067,トレーナーズ,サポート,サナ,SR,E,
s7r_078_067,S7R,078/067,トレーナーズ,サポート,スクールボーイ,SR,E,
s7r_079_067,S7R,079/067,トレーナーズ,サポート,ヒガナの決意,SR,E,
s7r_080_067,S7R,080/067,ポケモン,草,オーロットVMAX,HR,E,
s7r_081_067,S7R,081/067,ポケモン,水,ギャラドスVMAX,HR,E,
s7r_082_067,S7R,082/067,ポケモン,竜,レックウザVMAX,HR,E,
s7r_083_067,S7R,083/067,ポケモン,竜,レックウザVMAX,HR,E,
s7r_084_067,S7R,084/067,トレーナーズ,サポート,サナ,HR,E,
s7r_085_067,S7R,085/067,トレーナーズ,サポート,スクールボーイ,HR,E,
s7r_086_067,S7R,086/067,トレーナーズ,サポート,ヒガナの決意,HR,E,
s7r_087_067,S7R,087/067,ポケモン,水,ユキメノコ,UR,E,
s7r_088_067,S7R,088/067,トレーナーズ,グッズ,トイキャッチャー,UR,E,
s7r_089_067,S7R,089/067,トレーナーズ,スタジアム,嵐の山脈,UR,E,
s7r_090_067,S7R,090/067,エネルギー,雷,基本雷エネルギー,UR,,
